school_id,school_name,school_lon,school_lat,nearest_hospital_dist,nearest_clinic_dist,nearest_pharmacy_dist,nearest_any_facility_dist,nearest_facility_type,nearest_facility_name,hospitals_within_5km,clinics_within_5km,total_facilities_within_10km,weighted_access_score,access_risk_category
364,СОШ №49,70.5638784,39.9747422,0.007031924869304638,0.9772174282589831,0.005071574435253794,0.005071574435253794,pharmacy,Дорухонаи Сибир,2,0,3,3.4459742944799148,Medium Risk
365,,72.2917087,38.1125139,0.23789648128702917,0.7445553651564234,0.745759458952729,0.1893167803748975,doctors,,0,0,0,6.611906260075063,High Risk
366,,73.967164,38.1702295,1.5575225381340587,0.9361577992456405,0.014525702042837036,0.014525702042837036,pharmacy,,0,0,1,12.154816843820445,High Risk
367,Школа-интернат № 11,74.8239816,37.5364851,2.4937161402092536,1.9442004626157294,1.0614276513043304,0.3430014032205949,doctors,,0,0,0,19.10545003608156,High Risk
368,,71.9069543,37.70521,0.3570770382522034,0.41776679860522564,0.3215484821182701,0.016008042360652897,doctors,Doctor's Surgery,0,0,1,3.1379469538274183,Medium Risk
369,,73.9789882,38.1781312,1.568586048684879,0.9343152594615646,0.0006256341646518051,0.0006256341646518051,pharmacy,,0,0,1,12.171313947286407,High Risk
370,,72.22124,37.31692,0.35241575309538775,0.19915061932028788,0.34717324705633185,0.19915061932028788,clinic,First Aid Post,0,0,0,4.40352863345581,Medium Risk
371,СОШ №27,70.5725641,39.9756241,0.0017347296114385582,0.9851205385677348,0.0077780838034973146,0.0017347296114385582,hospital,Поликлиника Чоркух,2,0,3,3.458267962370574,Medium Risk
372,СОШ №58,70.5647122,39.9820795,0.008794341761435382,0.9755864020841182,0.0028490157964183188,0.0028490157964183188,pharmacy,Дорухонаи Сибир,2,0,3,3.4141266528796006,Medium Risk
378,,72.0449677,37.7317767,0.37013517946628444,0.5216465246770027,0.45419758405234606,0.022886409712606633,doctors,,0,0,1,4.072060287401852,Medium Risk
379,,70.7419384,38.758534,0.277417061165864,0.6901649831921336,0.26504009629955394,0.10089498839795848,doctors,Doctor's Surgery,0,0,0,6.53702483473532,High Risk
380,,70.6616938,38.6620995,0.24654921943579422,0.701320694860234,0.18111775345071748,0.018109029075514194,doctors,Doctor's Surgery,0,0,7,6.47778556131521,High Risk
381,,74.6468645,37.8296,2.282700233578258,1.6073764455057606,0.7536914036534188,0.0010381660874676677,doctors,,0,0,1,16.60479239908763,High Risk
382,,74.6488752,37.830722,2.2844267918787047,1.6079136475282372,0.754956013637711,0.0015334521958702847,doctors,,0,0,1,16.61824822899147,High Risk
383,,71.8445868,38.5947069,0.43069408531579545,0.6367157545154866,0.7065169306609996,0.0015852143272556702,doctors,,0,0,2,6.822847626297065,High Risk
384,,71.810936,38.5785102,0.3934628041102406,0.5993702233803959,0.6787596291474779,0.00036064100201219497,doctors,,0,0,2,6.586645231988015,High Risk
385,,71.6536971,38.5015453,0.21929141243227554,0.424306326510181,0.5621930590890951,0.024455590334829063,doctors,,0,0,4,5.59539379384066,High Risk
386,,70.7290434,38.6764751,0.23311987091937103,0.6514115640895819,0.23190499057150038,0.0403621745595732,doctors,Doctor's Surgery,0,0,7,6.484667562529996,High Risk
387,,70.8199218,38.450073,0.030248605026308256,0.47132943815591927,0.02963983283846256,0.011130748424340468,doctors,,2,0,11,4.711752016662528,Medium Risk
388,,70.8268168,38.4672732,0.0403727661167444,0.46995705027200624,0.03916718083938604,0.0010245587024241385,doctors,,2,0,11,4.759689159628913,High Risk
389,,71.9252838,38.6325529,0.519558825605705,0.7258392574147255,0.7754829623944282,0.017523281572650807,doctors,,0,0,2,7.421918025459048,High Risk
390,,71.8448085,38.5972075,0.4321409757501997,0.6380117084556732,0.7089013141659385,0.0012975851220441504,doctors,,0,0,2,6.839625617256676,High Risk
391,,71.8522292,38.6133788,0.4468175333055483,0.651889210825272,0.7266888893365043,0.019057897521219287,doctors,,0,0,3,7.004282814985749,High Risk
392,,71.6893566,38.525399,0.26219359163271166,0.4668374900953665,0.5926575299248006,0.0032212021632907163,doctors,,0,0,2,5.826473911529089,High Risk
393,12,69.3807833,40.1433772,0.016321881135932352,0.011056621574161235,0.00998564791784733,0.00998564791784733,pharmacy,,3,2,11,0.5888718561824049,Medium Risk
394,,71.5471489,38.4269701,0.08930139063680556,0.2966143862463061,0.4792666426873873,0.0022822584528194513,doctors,,0,0,5,4.790947659449596,High Risk
395,,71.5876066,38.4419146,0.1318040658480429,0.3397291582825211,0.4950881776892995,0.0010486879882486515,doctors,,0,0,3,4.978882108484567,High Risk
396,,71.4530656,38.3672845,0.022120023730957037,0.18816524201556248,0.43208018081160926,0.010622400176829154,doctors,,1,0,5,4.298495209124218,Medium Risk
397,,71.4733367,38.204879,0.17454310099404763,0.23025322242713187,0.27023559426553617,0.07602073023196478,doctors,Doctor's Surgery,0,0,1,3.6626326348077316,Medium Risk
398,,71.530655,38.4135513,0.0682433697377214,0.2763795744489503,0.46647745077930297,0.023519838685458254,doctors,,0,0,6,4.703206544512937,Medium Risk
399,,71.4870084,38.2175676,0.16258072973235405,0.23673116055159674,0.27860717323928075,0.059199670501320543,doctors,Doctor's Surgery,0,0,1,3.69022238106259,Medium Risk
400,,71.6549173,37.8391285,0.13882603608421293,0.13945805506148365,0.1396213003288046,0.008412080569563954,doctors,,0,0,1,1.9092996138605702,Medium Risk
401,,71.6667849,38.0056899,0.11803603731493016,0.11697456083163425,0.1182023609959965,0.09658076411733098,doctors,,0,0,1,2.4982660521575695,Medium Risk
402,41 Хунар,68.780038,37.8400037,0.007541158376687351,0.0030842663762552913,0.0028852419034358645,0.0028852419034358645,pharmacy,Аптекаи Эшони Махмад,3,10,55,0.0953695075489481,Low Risk
403,,70.1855382,38.8299209,0.45400877842576765,0.5457280419270957,0.3266070613346314,0.3266070613346314,pharmacy,,0,0,0,7.293510486886516,High Risk
404,МТУ №16,69.1356717,39.9581769,0.00830052752523715,0.13170885895035048,0.1366585914697424,0.00830052752523715,hospital,Беморхонаи марказии н.Гончи,1,0,1,1.2102043867166468,Medium Risk
407,Мактаби №,69.7935931,40.1928443,0.004934611180012054,0.1853945894118244,0.06711670218791331,0.004934611180012054,hospital,Больница Чинор,1,0,8,0.9785863722668386,Medium Risk
408,,69.1308635,39.9596536,0.0035077024785036335,0.12737053228726616,0.13280077568334073,0.0035077024785036335,hospital,Беморхонаи марказии н.Гончи,1,0,1,1.1703660819784714,Medium Risk
409,Maktabi N 14 ba nomi Shoismat Hasanov,68.5127398,39.4188737,0.05802427715963808,0.28820225201268596,0.03543464119958992,0.03543464119958992,pharmacy,,0,0,3,3.987698073676336,Medium Risk
411,,69.6372975,40.5680573,0.261321026324755,0.007211176150073238,0.2702466151968287,0.007174877365512759,dentist,,0,1,2,1.4694029453123547,Medium Risk
412,,70.690292,38.4188634,0.10459422762435808,0.5905657951331431,0.10483382991322063,0.10459422762435808,hospital,Qal'ai Khumb Hospital,0,0,0,5.474545327407167,High Risk
413,,70.6727755,38.6427505,0.22425966000586947,0.6822364097269152,0.1964783907756925,0.008150875076922269,doctors,Doctor's Surgery,0,0,7,6.389614379125147,High Risk
414,,70.657412,38.6472583,0.2363616205753435,0.6978928117933281,0.1804673383785103,0.0035955895619321516,doctors,Doctor's Surgery,0,0,7,6.41650048749207,High Risk
415,,71.5999588,37.8671231,0.08520844030241836,0.08635802685126658,0.08612637113236259,0.05531956284040605,doctors,,0,0,25,1.7803274418800603,Medium Risk
416,Мактаби №28,68.7612201,38.5476987,0.009393848242835715,0.016849654266569796,0.0016279120540399598,0.0016279120540399598,pharmacy,,26,6,191,0.08522357390408064,Low Risk
417,,70.6904016,38.4191337,0.10440625279975617,0.5905048126342863,0.10464560032512057,0.10440625279975617,hospital,Qal'ai Khumb Hospital,0,0,0,5.473917507864215,High Risk
418,,70.6725437,38.3959235,0.12962250637706396,0.6046110234946842,0.12987517899415352,0.12962250637706396,hospital,Qal'ai Khumb Hospital,0,0,0,5.60582011283028,High Risk
419,,70.785308,38.4796633,0.02861736242471025,0.5132488719656432,0.02731121854728392,0.007297487629407572,doctors,Doctor's Surgery,2,0,11,4.8984966675120285,High Risk
420,,70.6639947,38.6376567,0.22472049798708976,0.6875658048028872,0.18960245441640872,0.002024247048666161,doctors,Doctor's Surgery,0,0,7,6.373410736967305,High Risk
421,,70.6473649,38.6407578,0.23690024435646279,0.7037358306456252,0.17285776495678679,0.000269609412148096,doctors,Doctor's Surgery,0,0,7,6.402935821961291,High Risk
424,,68.8026,38.5737669,0.003516958017591313,0.007267465538401461,0.002663628787875586,0.002663628787875586,pharmacy,,28,10,192,0.07290015921913424,Low Risk
425,Мактаби № 35,68.8064203,38.5688374,0.007538113875141516,0.013351314038852008,0.0010207213247227446,0.0010207213247227446,pharmacy,Дорухона,26,10,191,0.0829092564867675,Low Risk
426,,72.9451159,37.7038617,0.8081947291585493,1.01950836013792,0.9045654278053415,0.7946802031822957,doctors,,0,0,0,10.415319172425644,High Risk
427,,68.7226595,38.5719963,0.007195715350808039,0.016230193642577363,0.007133417790761837,0.007133417790761837,pharmacy,Дорухона,9,3,182,0.14648668423097008,Low Risk
428,Муассисаи Таҳсилоти миенаи умуми №24 Ба номи З.Хайров Д.Чуянгарон Ш.Вахдат,69.1596306,38.6529197,0.0022471035656727876,0.16795800793180124,0.0011478103374642564,0.0011478103374642564,pharmacy,,1,0,2,1.9254156982701387,Medium Risk
429,,68.8546577,38.629276,0.06766975716755634,0.0676937602733739,0.06799396645350708,0.06766975716755634,hospital,Солим Мед (Solim Med),0,0,111,0.6776638112904418,Medium Risk
430,,71.71405,37.34898,0.017904651861624186,0.22496042737499458,0.19129944937639728,0.017904651861624186,hospital,Беморхонаи вилоятии бемориҳои руҳӣ,1,0,1,1.9831860824655996,Medium Risk
431,,71.6191437,37.4083569,0.08927660530908955,0.1143270213578949,0.09709112539082362,0.08927660530908955,hospital,"Медицинский центр Ага Хана, Хорог",0,0,2,1.1288426904983764,Medium Risk
432,,71.6104818,37.4335432,0.06278180804753229,0.09129971401685341,0.07167674925239892,0.06278180804753229,hospital,"Медицинский центр Ага Хана, Хорог",0,0,13,0.8936661844784408,Medium Risk
433,,71.60319,37.44011,0.05381060360310163,0.08153059358922808,0.06199344266231058,0.05381060360310163,hospital,"Медицинский центр Ага Хана, Хорог",0,0,14,0.7993568380633292,Medium Risk
434,"Образовательный центр ""Сириус""",69.603513,40.2952231,0.008774566229364277,0.007744073329015274,0.013614289153996945,0.007744073329015274,clinic,Поликлиника №5,10,5,37,0.14196381654809484,Low Risk
435,Литсеи Донишгоҳи Миллии Тоҷикистон,68.7987166,38.5658939,0.00553907482647841,0.011703973382186775,0.0014053910120989314,0.0014053910120989314,pharmacy,,31,10,191,0.06350388135313656,Low Risk
436,,70.4392438,40.2966575,0.07507257693113863,0.7967971632731734,0.07502153356928684,0.07502153356928684,pharmacy,,0,0,3,3.49031490553552,Medium Risk
440,,68.8667231,38.5538012,0.03934215541799103,0.03832801363646519,0.03811099192228658,0.03708114523991424,doctors,Прием граждан завода,1,1,108,0.3714161882491428,Medium Risk
441,школа А. Сафаров 46,70.6105636,40.7144631,0.5199385048190774,0.977304598987369,0.005152966574148009,0.005152966574148009,pharmacy,Дорухона,0,0,1,5.561306529750459,High Risk
442,Президентский лицей номер 1,68.7855896,38.5949828,0.0043384957904180465,0.007109269124804137,0.0008141877838719596,0.0008141877838719596,pharmacy,,26,10,188,0.07200993780311267,Low Risk
443,Школа № 8,68.7666158,37.8401348,0.020807433912241543,0.010158954885521836,0.006689319311825768,0.006689319311825768,pharmacy,Аптека,3,10,55,0.17109275941603797,Low Risk
444,Школа 13,69.6699147,40.2827462,0.027220086805514118,0.032545203033955264,0.026082536735609056,0.026082536735609056,pharmacy,,7,2,40,0.38884198165989386,Medium Risk
445,Мактаби №28,69.429967,40.1396932,0.042216596219047255,0.057956894843468505,0.056804715271498406,0.042216596219047255,hospital,Физлечебница Гулакандоз,2,0,12,0.8892469544818813,Medium Risk
446,Мактаби тазсилотии умумии раками 62,69.5956552,40.2463078,0.04258130357451118,0.04426391621178551,0.022019332289831644,0.022019332289831644,pharmacy,Дорухона,7,1,39,0.3356479912569936,Medium Risk
447,Мактаби №3 (Масчиди Сурх),69.6086419,40.2837562,0.010717569970030177,0.013647705217661645,0.011186928476920033,0.005079447289944687,dentist,,10,5,39,0.0969397965999776,Low Risk
448,Мактаби рассоми,69.6409509,40.2748481,0.0034273784514891686,0.02541065044570382,0.008194022067551744,0.0034273784514891686,hospital,,10,3,40,0.17349764848597798,Low Risk
449,17 школа,69.3524761,40.1711641,0.019494526095937513,0.025534375034464724,0.02074747221848919,0.019494526095937513,hospital,Рай. Больница,3,2,10,0.626303122073156,Medium Risk
450,Муассисаи таҳсилоти миёнаи умумии №2 ноҳияи Сангвор,70.3022057,38.7852364,0.5315923604691515,0.5513088319727706,0.2019489627843166,0.2019489627843166,pharmacy,,0,0,0,6.896740714003288,High Risk
451,Муассисаи таҳсилоти миёнаи умумии №7-и ба номи Муҳаббатшо Рузадор ноҳияи Рушони ВМКБ,71.4623791,37.9390362,0.10123328328145066,0.10378984024895269,0.0946474849448328,0.005533496802687772,doctors,,0,0,5,1.9998107574647312,Medium Risk
452,Муассисаи таҳсилоти миёнаи умумии №41,68.81524,38.5648382,0.007455209226401365,0.014349857877445527,0.00403067437576071,0.001650640331225803,dentist,,20,8,189,0.06696530915922096,Low Risk
455,Муассисаи таҳсилоти миёнаи умумии №10 ба номи Ғуломшоев Кучакшо деҳаи Ямг. Н. Ишкошим ВМКБ,72.3200814,36.9813336,0.07165532577440908,0.351646113794278,0.05563672287403586,0.05563672287403586,pharmacy,Мири Вахон,0,0,4,3.8720486161849776,Medium Risk
456,Муассисаи таҳсилоти миёнаи умумии №37-и ноҳияи Ишкошим ба номи Азизбеков Ошурбек,72.397592,37.006735,0.010288939008772527,0.40008608850213573,0.025729351916158435,0.010288939008772527,hospital,Беморхонаи минтақавии деҳаи Вранг,1,0,4,3.8842277345608385,Medium Risk
457,Муассисаи таҳсилоти миёнаи умумии №2 ба номи Байрамбеков Холумбек деҳаи Исор ноҳияи Ишкошим,72.6504371,37.0375971,0.2649933443263024,0.6217708386775431,0.2804481594775462,0.2649933443263024,hospital,Беморхонаи минтақавии деҳаи Вранг,0,0,0,6.19398230059417,High Risk
458,Муассисаи таҳсилоти миёнаи умумии №4 деҳаи Зонг ноҳияи Ишкошим ВМКБ,72.6300397,37.0314547,0.244038017128722,0.6039908107041195,0.2594877673481736,0.244038017128722,hospital,Беморхонаи минтақавии деҳаи Вранг,0,0,0,6.008402222066816,High Risk
459,Муассисаи таҳсилоти миёнаи умумии №21 ноҳияи Ишкошим,71.6100912,36.7281029,0.003998872939232187,0.6547288439080204,0.004100879627574105,0.003998872939232187,hospital,Маркази саломатии ноҳияи Ишкошим ба номи Муминшоев Давлатқадам,1,0,4,3.684674091660985,Medium Risk
460,Муассисаи таҳсилоти миёнаи умумии №7-и деҳаи Дамоби ноҳияи Сангвор,70.2277181,38.7967808,0.4737224260455846,0.528711477652741,0.2749240663699009,0.2749240663699009,pharmacy,,0,0,0,7.145534878825151,High Risk
461,Муассисаи таҳсилоти миёнаи умумии №6-и ба номи Одина Раҳматуллоев ноҳияи Рушони ВМКБ,71.4306752,37.9252628,0.13417346631144497,0.13688099950844962,0.12794509577736848,0.02904812580210014,doctors,,0,0,3,2.172802275609988,Medium Risk
462,Муассисаи таҳсилоти миёнаи умумии №9 ба номи Отамбек Илчибеков ноҳияи Рушони ВМКБ,71.561586,37.9457649,0.0021059323352818054,0.004374677615196329,0.0031481315051469696,0.0021059323352818054,hospital,Computer centre,17,1,26,1.547952376896147,Medium Risk
463,Муассисаи таҳсилоти миёнаи умумии №7-и деҳаи Дриж ноҳияи Ишкошим ВМКБ,72.4912584,37.0056843,0.10393611013871469,0.48353410706359223,0.11926331528172213,0.10393611013871469,hospital,Беморхонаи минтақавии деҳаи Вранг,0,0,0,4.749374607203723,High Risk
466,Лицей Рахнамо,68.8004178,38.5757347,0.003251655747238063,0.004853917281231895,0.0034612723405754004,0.003251655747238063,hospital,"Медицинские ""Шифо""",28,10,191,0.05735268488640145,Low Risk
467,Дилноз учебный центр,68.8299425,38.5632335,0.0045214067700912325,0.002267368203992992,0.0006278793250706992,0.0006278793250706992,pharmacy,Дорухона,16,5,178,0.015269236880208105,Low Risk
468,Школа №63,68.8307214,38.5678189,0.009044389456473937,0.006884380227558091,0.0036517639439979143,0.0036517639439979143,pharmacy,Дорухона,17,6,179,0.05615040813404628,Low Risk
469,МТМУ №65,70.3807474,40.6542934,0.4073033998465152,0.741597670929157,0.2364492951796713,0.2364492951796713,pharmacy,Дорухона,0,0,0,5.314231772267387,High Risk
470,Мактаб-интернати ҷумҳуриявӣ,71.550487,37.9481878,0.013463731328345828,0.015508641579035094,0.006145681861732319,0.006145681861732319,pharmacy,,17,1,27,1.6061705054454098,Medium Risk
471,Гимназии «Кавсар»,69.6111474,40.2756467,0.010118908205688807,0.020759668300637236,0.010495654428862758,0.00922982215433352,dentist,,9,5,39,0.10918037624567373,Low Risk
473,Школа № 54,70.8589773,40.1730202,0.243500389481627,1.2231540620959103,0.16086762330354484,0.16086762330354484,pharmacy,карьер,0,0,0,5.085245734624916,High Risk
474,,68.9801342,39.3441279,0.002321454769019193,0.5615749433939996,0.4202521349333219,0.002321454769019193,hospital,,1,0,1,4.594064195148535,Medium Risk
475,Частная Гимназия,68.7786089,37.8480532,0.010731071035593115,0.009837952924429145,0.003081827665992547,0.003081827665992547,pharmacy,Аптека,3,10,55,0.1422504684080358,Low Risk
476,Music school No.3,68.7900804,38.6090752,0.007419293236653585,0.007328623772121885,0.00040440067358638515,0.00040440067358638515,pharmacy,Pharmacy,23,8,182,0.04203612871364373,Low Risk
477,,71.7654853,37.3042391,0.05475240689615438,0.29307212231194807,0.2542109102876445,0.05475240689615438,hospital,Беморхонаи вилоятии бемориҳои руҳӣ,0,0,1,2.6031069854916855,Medium Risk
478,,71.7499435,37.3154264,0.035756619164400934,0.2739539840666766,0.23695684989957205,0.035756619164400934,hospital,Беморхонаи вилоятии бемориҳои руҳӣ,1,0,1,2.4215586349022984,Medium Risk
479,,71.7464044,37.3189627,0.031044114376188602,0.2689773520344193,0.23218925643817806,0.031044114376188602,hospital,Беморхонаи вилоятии бемориҳои руҳӣ,1,0,1,2.3738002609274362,Medium Risk
480,,71.666743,37.3534471,0.055762411592081486,0.18684787529154062,0.16944425586006392,0.055762411592081486,hospital,Беморхонаи вилоятии бемориҳои руҳӣ,0,0,1,1.7296189014328818,Medium Risk
481,,71.663539,37.3707435,0.06712640902918125,0.1724138258333456,0.15388474926780493,0.06712640902918125,hospital,Беморхонаи вилоятии бемориҳои руҳӣ,0,0,1,1.6114824940821078,Medium Risk
482,Школа 100,68.7959678,38.5585613,0.004299197813141278,0.005307269493787363,0.004057988184021049,0.004057988184021049,pharmacy,Нишон,31,10,191,0.06300014157513305,Low Risk
486,Филиали муассисаи таҳсилоти миёнаи умумии N30 ноҳияи Айнӣ дар водии Яғноб,69.1107892,39.1958103,0.19698827003983757,0.6404110040180138,0.5147917671508073,0.19698827003983757,hospital,,0,0,0,5.628952300424825,High Risk
487,Школа 22,69.5043525,40.1449027,0.032357966653285046,0.029523410396342042,0.1302018637713714,0.029523410396342042,clinic,,1,1,3,1.1781757129115276,Medium Risk
488,Лицей с Технологическим уклоном им. Н.Назримадов,68.7892783,37.8390716,0.0033663898277992406,0.0017763626123765695,0.004462776963984198,0.0017763626123765695,clinic,Маркази ташхиси тибби Дурахш,3,10,55,0.07987632831864215,Low Risk
489,Мактаби миёнаи №11,68.7962154,38.5880683,0.003198795651339157,0.007716921018402757,0.0008498438440240879,0.0008498438440240879,pharmacy,,27,11,189,0.05904539493999052,Low Risk
490,Школа №6,68.7990322,38.5781908,0.0015447590426950506,0.002595698760094623,0.0046381947250329954,0.0015447590426950506,hospital,Детская больница,28,10,190,0.044867134512276884,Low Risk
491,,68.274681,38.5665432,0.05427642669956902,0.062221999022258966,0.057160467487914625,0.05427642669956902,hospital,Роддом,0,0,16,1.7864137739268278,Medium Risk
496,Мактаби №39,69.8227519,38.0202803,0.10670087674694895,0.10557235216481342,0.09793299076591008,0.09793299076591008,pharmacy,,0,0,1,5.53420021372519,High Risk
497,Мактаби №36,69.8004011,37.9639406,0.05183542517049679,0.048971670289512284,0.03790203772866843,0.03790203772866843,pharmacy,,0,2,10,5.1251039864116725,High Risk
498,Мактаби №21,69.7914855,37.9326488,0.029316009228088184,0.016743101483691618,0.006888374511357459,0.006888374511357459,pharmacy,,1,2,10,4.934715636953887,High Risk
499,Мактаби №21,69.7907265,37.9355734,0.03181626587730825,0.01903267607825555,0.009863430326769248,0.009863430326769248,pharmacy,,1,2,10,4.944036584796089,High Risk
500,Мактаби №6,69.7718751,37.901172,0.044064894431893153,0.020371095293448972,0.013259516118433413,0.013259516118433413,pharmacy,,1,2,10,4.871448433179071,High Risk
501,Мактаби №3,69.7791111,37.911337,0.035036580204420326,0.007904519970566617,0.0014743422702221366,0.0014743422702221366,pharmacy,,1,2,10,4.85312552196867,High Risk
502,Мактаби №40,69.7728342,37.9258345,0.042900451070085506,0.012994448876395653,0.01351124615874336,0.012994448876395653,clinic,Маркази саломатии шаҳрӣ,1,2,10,4.866494284914709,High Risk
503,Мактаби №25,69.7675869,37.9219763,0.04715508174056924,0.01614621365869063,0.014327479907765945,0.014327479907765945,pharmacy,,1,2,10,4.850317811610447,High Risk
504,Мактаби Тоҷикистон Россия дар Кӯлоб,69.7887107,37.9225109,0.0267524480324631,0.00703642590631065,0.00708278886572195,0.00703642590631065,clinic,Маркази саломатии шаҳрӣ,1,2,10,4.90591369485437,High Risk
505,Мактаби Таҳсилоти умуми асосии №73,68.6413014,38.7027357,0.0034519851460874406,0.12224258220176772,0.14103107780693944,0.0034519851460874406,hospital,,1,0,2,1.1351272544889057,Medium Risk
506,,70.1375931,38.9066382,0.4389385366113445,0.608949667543904,0.4047410837434493,0.4047410837434493,pharmacy,,0,0,0,7.481064689180904,High Risk
507,школа им. Ломоносова,68.7685909,37.8456419,0.019145448736522408,0.0132850279851661,0.007455655921913179,0.007455655921913179,pharmacy,,3,10,55,0.18153676426460238,Low Risk
508,Лицей,69.3518635,40.1458917,0.0063395669088462244,0.00126867154738146,0.0048411863607136655,0.00126867154738146,clinic,Санаторий Сарчашма,3,2,10,0.501606998551208,Medium Risk
509,Школа № 18,69.6305358,40.2703748,0.011313402115378807,0.030453366412046063,0.006947261883267334,0.006947261883267334,pharmacy,Центральная аптека 7,10,5,40,0.1575082979275655,Low Risk
510,Мактаб музиқии бачагона,73.965997,38.1715041,1.5562424623044533,0.9345017997434214,0.01482241953455229,0.01482241953455229,pharmacy,,0,0,1,12.152491735630004,High Risk
511,"Shkola-9 ""Manas""",73.9797858,38.178704,1.5693307088947837,0.9341631172226841,0.0008616777383301349,0.0008616777383301349,pharmacy,,0,0,1,12.175433319693475,High Risk
513,,69.197782,39.356752,0.21584731934302073,0.5827991226831777,0.47490352250230555,0.21584731934302073,hospital,,0,0,0,5.06816291967159,High Risk
